Time,Temperature,AlfaAmilase,AlfaAmilase_Grain,BetaAmilase,BetaAmilase_grain,Starch,Dextrins,Glucose,Maltose,Maltotriose,Limit_Dextrins,SolidosFermentaveis,SolidosNaoFermentaveis,SolidosTotais,PercFermentaveis,Extrato,MashingEfficiency,Dp1,Dp2,Dp3,Dp4Plus
20.02002002,64,43808.01569,58608.92267,25485.68271,153201.8912,4.34085932,0.17256773,10.74923344,84.07566566,15.76218784,38.0102744,110.5870869,38.18284213,153.1107884,72.22684182,14.87699291,97.16488997,7.020559136,54.91165354,10.29462914,24.93804815
20.1001001,64,43812.40084,58434.36596,25326.02861,152026.3724,4.267764596,0.170695633,10.75151882,84.12551236,15.77287958,38.0256513,110.6499108,38.19634694,153.1140223,72.26634707,14.88462577,97.2126886,7.021903452,54.94304904,10.30139457,24.94634153
20.18018018,64,43816.48687,58261.91829,25167.09691,150860.2014,4.195893898,0.168845288,10.75376523,84.17454002,15.78339228,38.04076607,110.7116975,38.20961136,153.1172028,72.30519858,14.89213089,97.25968485,7.023224717,54.97392748,10.30804638,24.95448628
20.26026026,64,43820.27795,58091.55124,25008.88955,149703.2989,4.125227289,0.167016431,10.75597335,84.22276168,15.79372886,38.05562314,110.7724639,38.22263957,153.1203307,72.34340688,14.89951035,97.30589186,7.024523325,55.00429712,10.31458643,24.96248499
20.34034034,64,43823.77816,57923.23671,24851.40834,148555.5861,4.055745095,0.165208804,10.75814381,84.27019021,15.80389218,38.0702269,110.8322262,38.23543571,153.123407,72.38098235,14.90676619,97.35132259,7.025799664,55.03416614,10.32101655,24.97034023
20.42042042,64,43826.99152,57756.94711,24694.65495,147416.9852,3.987428018,0.163422151,10.76027727,84.31683824,15.81388509,38.08458164,110.8910006,38.24800379,153.1264324,72.4179352,14.91390044,97.39598974,7.027054116,55.06354254,10.32733855,24.97805453
20.5005005,64,43829.922,57592.65521,24538.6309,146287.4191,3.920257055,0.161656221,10.76237434,84.36271822,15.82371035,38.09869156,110.9488029,38.26034778,153.1294077,72.45427547,14.92091507,97.43990582,7.028287055,55.09243421,10.3335542,24.98563035
20.58058058,64,43832.57352,57430.3341,24383.33761,145166.8113,3.854213453,0.159910791,10.76443565,84.40784242,15.8333707,38.11256083,111.0056488,38.27247162,153.1323338,72.49001304,14.92781204,97.48308319,7.02949885,55.12084894,10.33966524,24.99307015
20.66066066,64,43834.94995,57269.95727,24228.77639,144055.0862,3.789278772,0.158185637,10.76646179,84.45222292,15.84286885,38.12619353,111.0615536,38.28437916,153.1352115,72.52515765,14.93459327,97.52553398,7.030689862,55.14879439,10.34567341,25.00037633
20.74074074,64,43837.05509,57111.49859,24074.94841,142952.1689,3.725434865,0.156480543,10.76845337,84.4958716,15.85220745,38.13959365,111.1165324,38.29607419,153.1380415,72.5597189,14.94126066,97.56727014,7.031860447,55.17627807,10.35158038,25.00755124
20.82082082,64,43838.8927,56954.93224,23921.85474,141857.985,3.662663842,0.154795272,10.77041097,84.5388002,15.86138912,38.15276515,111.1706003,38.30756042,153.1408246,72.59370623,14.94781607,97.60830343,7.033010955,55.20330744,10.35738783,25.01459721
20.9009009,64,43840.4665,56800.23276,23769.49634,140772.4611,3.600948075,0.153129579,10.77233517,84.58102031,15.87041644,38.16571193,111.2237719,38.3188415,153.1435615,72.62712897,14.95426134,97.64864547,7.034141731,55.22988984,10.3630974,25.0215165
20.98098098,64,43841.78013,56647.37504,23617.87406,139695.5241,3.540270235,0.151483228,10.77422653,84.62254331,15.87929193,38.1784378,111.2760618,38.32992102,153.146253,72.65999629,14.96059828,97.68830764,7.035253114,55.25603247,10.3687107,25.02831135
21.06106106,64,43842.83722,56496.33433,23466.98864,138627.1019,3.480613264,0.149855978,10.77608563,84.66338042,15.8880181,38.19094652,111.3274841,38.3408025,153.1488999,72.69231723,14.96682866,97.72730117,7.036345436,55.28174246,10.37422933,25.03498394
21.14114114,64,43843.64132,56347.08617,23316.84073,137567.123,3.421960327,0.148247571,10.777913,84.70354275,15.8965974,38.2032418,111.3780532,38.35148937,153.1515029,72.7241007,14.97295425,97.76563712,7.037419027,55.30702682,10.37965486,25.04153642
21.22122122,64,43844.19594,56199.60644,23167.43088,136515.5164,3.364294873,0.146657748,10.77970919,84.74304121,15.90503227,38.21532729,111.4277827,38.36198504,153.1540626,72.75535548,14.97897677,97.80332639,7.038474208,55.33189246,10.38498881,25.04797091
21.3013013,64,43844.50455,56053.8714,23018.7595,135472.212,3.307600627,0.145086247,10.78147474,84.78188655,15.91332507,38.22720657,111.4766864,38.37229282,153.1565798,72.78609022,14.98489792,97.84037967,7.039511297,55.3563462,10.39023272,25.05428945
21.38138138,64,43844.57057,55909.85757,22870.82695,134437.1402,3.251861555,0.14353283,10.78321016,84.82008934,15.92147816,38.23888316,111.5247777,38.38241599,153.1590552,72.81631341,14.99071936,97.87680751,7.040530606,55.38039474,10.39538807,25.0604941
21.46146146,64,43844.39737,55767.5418,22723.6335,133410.232,3.197061841,0.141997309,10.78491597,84.85765999,15.92949384,38.25036051,111.5720698,38.39235782,153.1614895,72.84603342,14.99644276,97.9126203,7.04153244,55.40404464,10.40045634,25.06658688
21.54154154,64,43843.98827,55626.90124,22577.17928,132391.4192,3.14318595,0.140479476,10.78659267,84.89460873,15.9373744,38.26164202,111.6185758,38.4021215,153.1638832,72.87525847,15.00206973,97.94782825,7.042517099,55.4273024,10.40543897,25.07256977
21.62162162,64,43843.34656,55487.91342,22431.46437,131380.6341,3.090218602,0.138979136,10.78824076,84.93094564,15.94512206,38.27273103,111.6643085,38.41171017,153.1662372,72.90399665,15.00760186,97.98244139,7.043484879,55.45017439,10.41033739,25.07844474
21.7017017,64,43842.47547,55350.55609,22286.48875,130377.8096,3.038144724,0.137496111,10.78986073,84.96668064,15.95273903,38.28363082,111.7092804,38.42112693,153.168552,72.93225594,15.01304073,98.01646965,7.044436069,55.47266688,10.41515299,25.08421371
21.78178178,64,43841.3782,55214.80731,22142.25231,129382.8794,2.986949481,0.136030239,10.79145305,85.00182348,15.96022748,38.29434461,111.753504,38.43037485,153.1708283,72.96004417,15.01838789,98.04992275,7.045370955,55.49478605,10.41988716,25.08987858
21.86186186,64,43840.0579,55080.64548,21998.75488,128395.7776,2.936618296,0.134581366,10.79301821,85.03638377,15.96758954,38.30487558,111.7969915,38.43945695,153.1730668,72.98736905,15.02364485,98.08281028,7.046289817,55.51653797,10.42454126,25.09544123
21.94194194,64,43838.51767,54948.04929,21855.99615,127416.4389,2.887136825,0.133149336,10.79455665,85.07037094,15.97482732,38.31522682,111.8397549,38.44837616,153.1752679,73.01423816,15.02881311,98.11514165,7.047192929,55.53792862,10.42911662,25.10090349
22.02202202,64,43836.76058,54816.99766,21713.9758,126444.7989,2.838490915,0.131733894,10.79606884,85.10379441,15.98194287,38.32540144,111.8818061,38.45713534,153.1774324,73.04065905,15.03389415,98.14692617,7.048080563,55.55896394,10.43361455,25.10626712
22.1021021,64,43834.78965,54687.46984,21572.69339,125480.7934,2.790666657,0.130334807,10.79755523,85.13666339,15.98893824,38.33540247,111.9231569,38.46573727,153.1795608,73.0666391,15.03888941,98.17817296,7.048952989,55.57964976,10.43803635,25.11153386
22.18218218,64,43832.60788,54559.44535,21432.14841,124524.359,2.743650378,0.12895184,10.79901626,85.16898697,15.99581542,38.34523287,111.9638187,38.47418471,153.1816537,73.0921856,15.04380034,98.20889101,7.049810468,55.59999183,10.4423833,25.11670541
22.26226226,64,43830.2183,54432.90326,21292.34049,123575.4313,2.697428015,0.127584773,10.80045239,85.20077447,16.00257648,38.35489572,112.0038033,38.4824805,153.1837119,73.117306,15.04862838,98.23908953,7.050653272,55.61999604,10.44665669,25.12178353
22.34234234,64,43827.62351,54307.82575,21153.26839,122633.9525,2.651987988,0.126233316,10.80186399,85.23203368,16.0092231,38.36439353,112.0431208,38.49062685,153.1857356,73.14200655,15.05337476,98.26877615,7.051481621,55.63966732,10.45085761,25.1267696
22.42242242,64,43824.82666,54184.19127,21014.9319,121699.8568,2.607315772,0.124897266,10.80325154,85.2627742,16.01575741,38.37372947,112.0817831,38.49862674,153.1877257,73.16629493,15.05804099,98.29796039,7.052295796,55.65901173,10.4549874,25.13166546
22.5025025,64,43821.83051,54061.98084,20877.33012,120773.084,2.563398848,0.123576361,10.80461543,85.29300439,16.02218125,38.38290626,112.1198011,38.50648262,153.1896825,73.19017783,15.06262837,98.32665046,7.053096036,55.67803456,10.45904723,25.13647263
22.58258258,64,43818.63781,53941.17548,20740.46215,119853.5738,2.520224713,0.122270522,10.80595606,85.32273247,16.02849643,38.39192658,112.157185,38.5141971,153.1916068,73.21366185,15.06713821,98.35485457,7.053882577,55.69674101,10.46303826,25.14119273
22.66266266,64,43815.25134,53821.75625,20604.32706,118941.266,2.477780892,0.120979754,10.80727383,85.35196658,16.03470479,38.40079306,112.1939452,38.52177282,153.1934989,73.23675352,15.0715718,98.38258091,7.054655653,55.71513621,10.46696166,25.1458274
22.74274274,64,43811.6738,53703.70458,20468.92386,118036.1012,2.436055203,0.119703867,10.80856913,85.38071482,16.04080811,38.40950836,112.2300921,38.52921223,153.1953595,73.25945932,15.07593043,98.40983747,7.055415496,55.73322528,10.47081854,25.15037815
22.82282282,64,43807.90786,53587.00203,20334.25152,117138.0202,2.39503555,0.118442647,10.80984235,85.40898524,16.04680815,38.41807508,112.2656357,38.53651772,153.197189,73.28178569,15.08021535,98.43663218,7.056162336,55.75101331,10.47461005,25.15484649
22.9029029,64,43803.95617,53471.63055,20200.30889,116246.9648,2.354710163,0.117195871,10.81109387,85.4367857,16.05270664,38.42649577,112.3005862,38.54369164,153.198988,73.30373893,15.08442778,98.46297277,7.056896398,55.76850527,10.47833726,25.15923384
22.98298298,64,43799.82133,53357.57219,20067.09482,115362.8769,2.315067336,0.115963334,10.81232405,85.46412401,16.05850529,38.43477295,112.3349534,38.55073629,153.200757,73.32532526,15.08856896,98.48886691,7.057617904,55.78570609,10.48200127,25.16354165
23.06306306,64,43795.50591,53244.80938,19934.60807,114485.6992,2.276095669,0.114744886,10.81353328,85.49100774,16.06420577,38.44290908,112.3687468,38.55765397,153.2024964,73.34655075,15.09264008,98.51432208,7.05832707,55.80262054,10.48560314,25.16777133
23.14314314,64,43791.01244,53133.32468,19802.84735,113615.3748,2.237783855,0.113540365,10.8147219,85.51744439,16.06980973,38.45090659,112.401976,38.56444695,153.2042068,73.3674214,15.0966423,98.53934569,7.059024109,55.81925337,10.48914391,25.17192429
23.22322322,64,43786.34342,53023.10095,19671.81131,112751.8474,2.20012083,0.11234961,10.81589027,85.54344134,16.07531879,38.45876784,112.4346504,38.57111745,153.2058887,73.38794309,15.10057678,98.563945,7.059709232,55.83560924,10.49262462,25.1760019
23.3033033,64,43781.50132,52914.12126,19541.49856,111895.061,2.163095684,0.111172455,10.81703873,85.56900584,16.08073455,38.46649519,112.4667791,38.57766764,153.2075424,73.40812164,15.10444468,98.58812716,7.060382643,55.85169272,10.49604627,25.18000552
23.38338338,64,43776.48857,52806.36889,19411.90764,111044.9602,2.126697672,0.110008728,10.81816764,85.59414505,16.08605858,38.47409093,112.4983713,38.58409965,153.2091686,73.42796277,15.10824709,98.61189922,7.061044545,55.86750835,10.49940987,25.18393645
23.46346346,64,43771.30757,52699.8274,19283.03705,110201.4904,2.090916274,0.108858266,10.81927733,85.618866,16.09129241,38.48155732,112.5294357,38.59041558,153.2107676,73.44747207,15.11198513,98.63526806,7.061695138,55.88306054,10.5027164,25.18779599
23.54354354,64,43765.96068,52594.48052,19154.88523,109364.5971,2.055741089,0.107720909,10.82036812,85.64317561,16.09643757,38.48889659,112.5599813,38.59661749,153.2123399,73.46665509,15.11565988,98.65824052,7.062334617,55.89835367,10.5059668,25.19158543
23.62362362,64,43760.45024,52490.31218,19027.45061,108534.2262,2.021161882,0.106596499,10.82144034,85.66708071,16.10149555,38.49611092,112.5900166,38.60270742,153.2138859,73.48551728,15.1192724,98.6808233,7.062963174,55.91339206,10.50916205,25.19530602
23.7037037,64,43754.77857,52387.30658,18900.73152,107710.3245,1.98716862,0.105484884,10.82249431,85.69058799,16.10646783,38.50320248,112.6195501,38.60868736,153.2154061,73.50406398,15.12282375,98.70302297,7.063580999,55.92817992,10.51230306,25.198959
23.78378378,64,43748.94792,52285.44813,18774.72627,106892.8391,1.953751434,0.104385911,10.82353035,85.71370403,16.11135584,38.51017335,112.6485902,38.61455926,153.2169009,73.52230044,15.12631495,98.724846,7.064188276,55.94272141,10.51539076,25.20254556
23.86386386,64,43742.96054,52184.72139,18649.43314,106081.7173,1.920900575,0.10329943,10.82454876,85.73643535,16.11616101,38.51702563,112.6771451,38.62032506,153.2183708,73.54023187,15.12974702,98.74629879,7.064785188,55.95702064,10.51842604,25.20606691
23.94394394,64,43736.81865,52085.11121,18524.85033,105276.9073,1.888606497,0.102225294,10.82554985,85.75878831,16.12088474,38.52376135,112.7052229,38.62598664,153.219816,73.55786335,15.13312095,98.76738757,7.065371915,55.97108163,10.5214098,25.20952422
24.02402402,64,43730.52442,51986.60263,18400.97602,104478.3576,1.856859832,0.101163358,10.82653391,85.78076917,16.1255284,38.5303825,112.7328315,38.63154586,153.2212372,73.57519986,15.13643773,98.7881185,7.065948632,55.98490833,10.5243429,25.21291863
24.1041041,64,43724.08001,51889.18078,18277.80836,103686.0168,1.825651256,0.100113465,10.82750124,85.80238418,16.13009336,38.53689108,112.7599788,38.63700455,153.2226346,73.5922464,15.13969833,98.80849767,7.066515514,55.99850467,10.52722622,25.21625128
24.18418418,64,43717.48755,51792.83112,18155.34545,102899.8345,1.7949717,0.099075461,10.82845213,85.82363939,16.13458093,38.54328902,112.7866725,38.64236448,153.2240086,73.60900779,15.14290369,98.82853104,7.06707273,56.01187448,10.53006058,25.21952325
24.26426426,64,43710.74911,51697.53935,18033.58533,102119.7606,1.76481229,0.098049199,10.82938685,85.84454076,16.13899242,38.54957821,112.81292,38.64762741,153.2253597,73.62548877,15.14605474,98.84822441,7.067620447,56.02502151,10.53284681,25.22273564
24.34434434,64,43703.86675,51603.29137,17912.52599,101345.7457,1.735164296,0.097034532,10.83030569,85.86509412,16.1433291,38.55576051,112.8387289,38.65279504,153.2266883,73.64169402,15.1491524,98.8675835,7.068158827,56.03794946,10.53558573,25.22588949
24.42442442,64,43696.84252,51510.07307,17792.16545,100577.7401,1.706018972,0.096031326,10.83120892,85.88530533,16.14759226,38.56183778,112.8641065,38.6578691,153.2279946,73.65762817,15.15219756,98.88661404,7.068688034,56.050662,10.53827814,25.22898587
24.5045045,64,43689.67844,51417.87062,17672.50167,99815.69498,1.677367803,0.095039446,10.8320968,85.90518008,16.15178313,38.56781181,112.88906,38.66285126,153.2292791,73.67329579,15.15519113,98.90532161,7.069208226,56.06316273,10.54092483,25.23202582
24.58458458,64,43682.37648,51326.67041,17553.53254,99059.56194,1.649202433,0.094058758,10.83296961,85.92472398,16.15590295,38.5736844,112.9135965,38.66774316,153.2305421,73.68870133,15.15813397,98.92371168,7.06971956,56.07545518,10.54352659,25.23501035
24.66466466,64,43674.93861,51236.45904,17435.25596,98309.29301,1.621514645,0.093089132,10.8338276,85.94394251,16.15995291,38.57945728,112.937723,38.67254641,153.2317841,73.70384917,15.16102694,98.94178962,7.070222187,56.08754283,10.54608416,25.23794045
24.74474474,64,43667.36674,51147.2232,17317.66979,97564.84054,1.594296324,0.092130446,10.83467102,85.96284112,16.1639342,38.58513216,112.9614463,38.6772626,153.2330053,73.71874365,15.16387089,98.95956075,7.07071626,56.09942908,10.54859831,25.24081711
24.82482482,64,43659.6628,51058.94983,17200.77183,96826.15738,1.567539515,0.091182579,10.83550013,85.98142512,16.16784798,38.59071073,112.9847732,38.68189331,153.2342061,73.733389,15.16666665,98.97703029,7.071201924,56.11111731,10.55106976,25.24364129
24.9049049,64,43651.82865,50971.62605,17084.55989,96093.19681,1.541236406,0.090245415,10.83631517,85.99969975,16.1716954,38.59619465,113.0077103,38.68644007,153.2353868,73.74778939,15.16941504,98.99420334,7.071679327,56.12261081,10.55349925,25.24641395
24.98498498,64,43643.86614,50885.23914,16969.03169,95365.91252,1.51537932,0.089318837,10.83711638,86.01767014,16.17547758,38.60158554,113.0302641,38.69090438,153.2365478,73.76194891,15.17211685,99.01108493,7.072148608,56.13391282,10.55588749,25.24913601
25.06506507,64,43635.77712,50799.7765,16854.18501,94644.2585,1.489960648,0.088402693,10.83790401,86.03534143,16.17919563,38.60688501,113.0524411,38.6952877,153.2376894,73.77587165,15.17477288,99.02768004,7.072609912,56.14502657,10.55823518,25.25180838
25.14514515,64,43627.56337,50715.22578,16740.01753,93928.18924,1.464972969,0.08749686,10.83867828,86.0527186,16.18285063,38.61209462,113.0742475,38.69959148,153.238812,73.78956158,15.1773839,99.04399352,7.073063374,56.1559552,10.560543,25.25443195
25.22522523,64,43619.22667,50631.57476,16626.52693,93217.65964,1.440408975,0.086601204,10.83943943,86.06980655,16.18644367,38.61721594,113.0956897,38.70381714,153.2399158,73.80302259,15.17995068,99.06003017,7.07350913,56.16670181,10.56281165,25.25700758
25.30530531,64,43610.76878,50548.8114,16513.71086,92512.62496,1.416261484,0.085715594,10.84018768,86.08661013,16.18997578,38.62225047,113.1167736,38.70796607,153.2410011,73.81625854,15.18247397,99.07579468,7.073947314,56.17726946,10.56504177,25.25953614
25.38538539,64,43602.19144,50466.92379,16401.56695,91813.04083,1.392523403,0.084839907,10.84092326,86.1031341,16.19344801,38.62719972,113.1375054,38.71203963,153.2420684,73.82927322,15.1849545,99.09129169,7.074378057,56.18766113,10.56723403,25.26201847
25.46546547,64,43593.49634,50385.9002,16290.09281,91118.86329,1.369187781,0.083974017,10.84164638,86.11938313,16.19686136,38.63206515,113.1578909,38.71603917,153.2431178,73.84207035,15.187393,99.10652576,7.074801488,56.19787978,10.56938908,25.26445541
25.54554555,64,43584.68517,50305.72908,16179.28601,90430.04875,1.346247781,0.083117798,10.84235726,86.13536184,16.20021685,38.63684821,113.1779359,38.71996601,153.2441497,73.8546536,15.1897902,99.12150135,7.075217733,56.20792832,10.57150755,25.26684775
25.62562563,64,43575.7596,50226.399,16069.14411,89746.55401,1.323696682,0.08227112,10.8430561,86.15107474,16.20351546,38.64155031,113.1976463,38.72382144,153.2451644,73.86702656,15.19214677,99.13622287,7.075626916,56.21780959,10.57359005,25.26919631
25.70570571,64,43566.72126,50147.89871,15959.66466,89068.33626,1.301527876,0.081433861,10.84374312,86.16652631,16.20675814,38.64617286,113.2170276,38.72760673,153.2461622,73.87919278,15.19446343,99.15069464,7.076029161,56.22752641,10.5756372,25.27150186
25.78578579,64,43557.57176,50070.2171,15850.84515,88395.35305,1.279734867,0.080605932,10.84441852,86.18172088,16.20994586,38.65071722,113.2360853,38.73132315,153.2471433,73.89115571,15.19674084,99.1649209,7.076424585,56.23708151,10.57764961,25.27376519
25.86586587,64,43548.31271,49993.34322,15742.6831,87727.56228,1.258311266,0.079787233,10.8450825,86.19666275,16.21307954,38.65518471,113.2548248,38.73497195,153.248108,73.90291878,15.19897967,99.17890584,7.076813306,56.24647761,10.57962787,25.27598706
25.94594595,64,43538.94568,49917.26626,15635.17597,87064.92222,1.237250783,0.078977667,10.84573525,86.21135615,16.2161601,38.65957668,113.2732515,38.73855435,153.2490566,73.91448534,15.20118059,99.19265357,7.077195441,56.25571736,10.58157255,25.27816823
26.02602603,64,43529.47221,49841.97552,15528.32124,86407.39148,1.216547226,0.078177143,10.84637697,86.22580523,16.21918846,38.66389441,113.2913707,38.74207155,153.2499894,73.92585871,15.20334422,99.20616815,7.077571102,56.26480338,10.58348423,25.28030944
26.10610611,64,43519.89385,49767.46049,15422.11635,85754.92902,1.196194509,0.077385573,10.84700784,86.24001408,16.2221655,38.66813918,113.3091874,38.74552475,153.2509067,73.93704212,15.20547122,99.21945355,7.077940402,56.27373824,10.58536348,25.28241143
26.18618619,64,43510.2121,49693.71079,15316.55872,85107.49423,1.17618668,0.076602851,10.84762806,86.25398671,16.2250921,38.67231224,113.3267069,38.74891509,153.2518086,73.94803877,15.20756219,99.23251367,7.07830345,56.28252448,10.58721084,25.2844749
26.26626627,64,43500.42845,49620.7162,15211.64575,84465.0468,1.156517871,0.075828882,10.8482378,86.26772706,16.2279691,38.67641481,113.343934,38.75224369,153.2526955,73.9588518,15.20961777,99.24535235,7.078660353,56.29116458,10.58902687,25.28650055
26.34634635,64,43490.54437,49548.46661,15107.37484,83827.54679,1.137182309,0.075063569,10.84883724,86.28123904,16.23079736,38.68044812,113.3608736,38.75551169,153.2535676,73.96948429,15.21163853,99.25797335,7.079011217,56.29966099,10.59081208,25.28848906
26.42642643,64,43480.56131,49476.95206,15003.74337,83194.95456,1.118174319,0.074306821,10.84942657,86.29452645,16.2335777,38.68441334,113.3775307,38.75872017,153.2544252,73.97993929,15.21362509,99.2703804,7.079356146,56.30801612,10.59256702,25.29044112
26.50650651,64,43470.4807,49406.16272,14900.7487,82567.23085,1.099488321,0.073558536,10.85000595,86.30759306,16.23631095,38.68831166,113.39391,38.76187019,153.2552685,73.99021977,15.21557802,99.28257715,7.079695244,56.31623233,10.5942922,25.29235737
26.58658659,64,43460.30395,49336.0889,14798.38818,81944.33672,1.081118833,0.072818588,10.85057556,86.32044259,16.2389979,38.69214422,113.4100161,38.7649628,153.2560977,74.00032871,15.21749789,99.29456717,7.080028609,56.32431198,10.59598812,25.29423846
26.66666667,64,43450.03245,49266.72102,14696.65914,81326.23357,1.063060464,0.072086851,10.85113557,86.33307871,16.24163934,38.69591215,113.4258536,38.767999,153.2569131,74.01026899,15.21938526,99.30635399,7.080356343,56.33225737,10.59765528,25.296085
26.74674675,64,43439.66758,49198.04966,14595.55891,80712.88312,1.045307912,0.071363192,10.85168614,86.34550503,16.24423605,38.69961659,113.4414272,38.77097978,153.2577149,74.02004348,15.2212407,99.31794108,7.080678543,56.34007076,10.59929418,25.2978976
26.82682683,64,43429.21069,49130.0655,14495.0848,80104.24743,1.027855967,0.070647467,10.85222743,86.35772509,16.24678879,38.70325863,113.4567413,38.77390609,153.2585034,74.029655,15.22306474,99.32933185,7.080995306,56.34775441,10.60090529,25.29967685
26.90690691,64,43418.66311,49062.75936,14395.23412,79500.28888,1.010699504,0.069939533,10.85275961,86.3697424,16.2492983,38.70683935,113.4718003,38.77677888,153.2592787,74.03910633,15.22485792,99.34052965,7.081306725,56.35531051,10.60248909,25.30142332
26.98698699,64,43408.02617,48996.12218,14296.00416,78900.97017,0.993833489,0.069239326,10.85328283,86.38156034,16.25176534,38.7103598,113.4866085,38.77959913,153.2600411,74.04840014,15.22662076,99.35153776,7.081612894,56.3627412,10.60404605,25.30313762
27.06706707,64,43397.30116,48930.14503,14197.39219,78306.25431,0.977252972,0.068546765,10.85379725,86.39318224,16.25419061,38.71382102,113.5011701,38.78236779,153.2607909,74.05753909,15.22835379,99.36235944,7.081913901,56.37004857,10.60557662,25.30482035
27.14714715,64,43386.48937,48864.81908,14099.39548,77716.10465,0.960953087,0.067861768,10.85430302,86.4046114,16.25657483,38.71722402,113.5154892,38.78508579,153.2615281,74.06652579,15.2300575,99.37299784,7.082209836,56.37723469,10.60708126,25.30647206
27.22722723,64,43375.59206,48800.13565,14002.01131,77130.48482,0.944929047,0.067184265,10.85480028,86.41585103,16.25891871,38.72056979,113.52957,38.78775406,153.2622531,74.07536279,15.23173241,99.38345612,7.082500786,56.38430159,10.60856041,25.30809333
27.30730731,64,43364.61048,48736.08611,13905.23693,76549.35872,0.929176124,0.066514217,10.85528918,86.42690429,16.26122292,38.72385932,113.5434164,38.79037353,153.2629661,74.08405261,15.23337899,99.39373735,7.082786835,56.39125127,10.6100145,25.30968474
27.38738739,64,43353.54586,48672.66209,13809.06956,75972.69076,0.913689765,0.065851511,10.85576987,86.43777429,16.26348815,38.72709355,113.5570323,38.79294506,153.2636671,74.0925977,15.23499774,99.40384451,7.083068068,56.39808567,10.61144396,25.31124681
27.46746747,64,43342.39942,48609.85517,13713.50646,75400.4454,0.898465371,0.065196143,10.85624247,86.44846407,16.26571506,38.73027342,113.5704216,38.79546957,153.2643565,74.1010005,15.23658912,99.41378061,7.083344567,56.40480672,10.61284921,25.31278012
27.54754755,64,43331.17235,48547.65713,13618.54487,74832.5875,0.88349848,0.06454808,10.85670714,86.45897662,16.2679043,38.73339987,113.5835881,38.79794795,153.2650345,74.10926337,15.2381536,99.42354857,7.083616412,56.41141628,10.61423067,25.3142852
27.62762763,64,43319.86583,48486.05984,13524.18199,74269.08224,0.868784706,0.063907305,10.85716399,86.46931485,16.27005652,38.73647378,113.5965354,38.80038108,153.2657012,74.11738863,15.23969164,99.43315125,7.083883681,56.41791621,10.61558874,25.31576262
27.70770771,64,43308.48103,48425.05528,13430.41506,73709.89507,0.85431973,0.063273804,10.85761317,86.47948164,16.27217235,38.73949604,113.6092672,38.80276984,153.2663567,74.12537858,15.2412037,99.44259148,7.084146452,56.4243083,10.61692383,25.3172129
27.78778779,64,43297.01911,48364.63555,13337.24129,73154.99176,0.840099311,0.062647346,10.85805481,86.48947997,16.2742524,38.74246757,113.6217872,38.80511491,153.2670014,74.13323556,15.24269021,99.45187203,7.084404805,56.43059444,10.61823632,25.31863647
27.86786787,64,43285.48119,48304.79285,13244.65788,72604.33833,0.826119278,0.062027589,10.85848905,86.49931288,16.2762973,38.7453893,113.6340992,38.80741689,153.2676354,74.14096194,15.24415161,99.46099561,7.084658822,56.43677653,10.61952659,25.32003367
27.94794795,64,43273.8684,48245.51947,13152.66204,72057.90111,0.81237553,0.061414478,10.85891601,86.50898312,16.27830763,38.74826207,113.6462068,38.80967655,153.2682588,74.14855993,15.24558833,99.46996493,7.084908576,56.44285632,10.62079504,25.321405
28.02802803,64,43262.18183,48186.80784,13061.25097,71515.64671,0.798864038,0.060808061,10.85933582,86.51849333,16.28028398,38.75108671,113.6581131,38.81189477,153.2688719,74.15603162,15.24700079,99.47878259,7.085154138,56.44883546,10.62204202,25.32275098
28.10810811,64,43250.42258,48128.65046,12970.42187,70977.54202,0.78558084,0.060208283,10.8597486,86.52784618,16.28222695,38.75386402,113.6698217,38.8140723,153.2694749,74.16337912,15.2483894,99.48745121,7.08539558,56.45471563,10.62326792,25.32407209
28.18818819,64,43238.59173,48071.03993,12880.17192,70443.55422,0.772522042,0.059615084,10.86015446,86.5370443,16.28413709,38.75659481,113.6813358,38.8162099,153.2700678,74.17060453,15.24975457,99.49597331,7.085632971,56.46049848,10.62447308,25.32536878
28.26826827,64,43226.69032,48013.96898,12790.49831,69913.65074,0.759683816,0.059028364,10.86055353,86.5460903,16.28601497,38.75927989,113.6926588,38.81830825,153.2706509,74.17770992,15.2510967,99.50435141,7.085866383,56.46618567,10.62565787,25.32664149
28.34834835,64,43214.71941,47957.43041,12701.39824,69387.79931,0.7470624,0.058448007,10.86094592,86.55498677,16.28786113,38.76192005,113.7037938,38.82036805,153.2712243,74.18469733,15.25241619,99.51258796,7.086095884,56.47177882,10.62682262,25.32789063
28.42842843,64,43202.68003,47901.41713,12612.86889,68865.96791,0.734654095,0.057873948,10.86133174,86.56373622,16.28967613,38.76451604,113.7147441,38.82238999,153.2717882,74.19156874,15.25371341,99.52068538,7.086321541,56.47727951,10.62796769,25.32911663
28.50850851,64,43190.5732,47845.92214,12524.90744,68348.12481,0.722455266,0.057306132,10.86171112,86.57234109,16.29146048,38.76706864,113.7255127,38.82437477,153.2723427,74.19832611,15.25498875,99.52864603,7.08654342,56.48268928,10.62909341,25.33031993
28.58858859,64,43178.39991,47790.93853,12437.51107,67834.23853,0.710462341,0.056744489,10.86208415,86.58080382,16.29321471,38.76957857,113.7361027,38.82632306,153.2728881,74.20497135,15.25624257,99.53647227,7.086761586,56.48800966,10.63020011,25.33150092
